""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"label"
"9559413"	0.433783783783784	0.972972972972973	0.182432432432432	0.285135135135135	0.0756756756756757	0.027027027027027	0.0189189189189189	0.0027027027027027	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559414"	0.352795031055901	0.675776397515528	0.438509316770186	0.187577639751553	0.196273291925466	0	0.0397515527950311	0.0248447204968944	0.0248447204968944	0.0173913043478261	0.0211180124223602	0.00993788819875776	0.00993788819875776	1e-05	1e-05	1e-05	"c"
"9559415"	0.481818181818182	0.740909090909091	0.504545454545455	0.231818181818182	0.0363636363636364	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559417"	0.341324921135647	0.814511041009464	0.52807570977918	0.228391167192429	0.0561514195583596	0.0100946372239748	0.0176656151419558	0.00126182965299685	0	0	0	0	1e-05	1e-05	1e-05	1e-05	"c"
"9559418"	0.374683544303797	0.784810126582278	0.483544303797468	0.215189873417722	0.0835443037974684	0.00506329113924051	0.0253164556962025	0.020253164556962	0.00506329113924051	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559419"	0.384090909090909	0.723863636363636	0.503409090909091	0.301136363636364	0.0715909090909091	0.00681818181818182	0.00340909090909091	0.00454545454545455	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559420"	0.590909090909091	0.28961038961039	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559429"	0.254320987654321	0.85843621399177	0.594238683127572	0.251028806584362	0.0296296296296296	0.00329218106995885	0.00493827160493827	0.00246913580246914	0.000823045267489712	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559431"	0.317333333333333	0.6	0.385333333333333	0.478666666666667	0.164	0.016	0.0226666666666667	0.00666666666666667	0	0.00133333333333333	0	0.00266666666666667	0.00266666666666667	0	0	1e-05	"c"
"9559432"	0.533333333333333	0.566666666666667	0.533333333333333	0.133333333333333	0.0333333333333333	0	0.0666666666666667	0.1	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559433"	0.586	0.862	0.49	0.052	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
