""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"label"
"00874333"	0.506818181818182	0.752272727272727	0.470454545454545	0.0409090909090909	0.170454545454545	0.025	0.0227272727272727	0.00454545454545455	0.00227272727272727	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874334"	0.345547785547786	0.642890442890443	0.498275058275058	0.476363636363636	0.0338461538461538	0.000466200466200466	0.00149184149184149	0.00102564102564103	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874335"	0.330434782608696	0.773913043478261	0.45	0.147826086956522	0.269565217391304	0	0.00869565217391304	0.00869565217391304	0.00869565217391304	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874339"	0.6	0.4	0.6	0	0.2	0	0	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874342"	0.248888888888889	0.822222222222222	0.635555555555556	0.195555555555556	0.0844444444444444	0.00888888888888889	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874346"	0.402777777777778	0.816666666666667	0.483333333333333	0.169444444444444	0.108333333333333	0.0111111111111111	0.00555555555555556	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874347"	0.465486725663717	0.64070796460177	0.51858407079646	0.231858407079646	0.0973451327433628	0.0123893805309735	0.0212389380530973	0.00530973451327434	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874349"	0.332530120481928	0.68433734939759	0.602409638554217	0.31566265060241	0.0409638554216867	0.0120481927710843	0.0072289156626506	0.00240963855421687	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874352"	0.414634146341463	0.726829268292683	0.6	0.0292682926829268	0.2	0	0.0146341463414634	0.0048780487804878	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874360"	0.336296296296296	0.531111111111111	0.398518518518518	0.451851851851852	0.259259259259259	0.0111111111111111	0.00518518518518519	0.00444444444444444	0.00148148148148148	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874363"	0.335384615384615	0.713846153846154	0.593846153846154	0.212307692307692	0.113846153846154	0.00923076923076923	0.00923076923076923	0.00923076923076923	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874364"	0.392771084337349	0.753012048192771	0.46144578313253	0.224096385542169	0.0674698795180723	0.0481927710843374	0.0397590361445783	0.0108433734939759	0.00120481927710843	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874368"	0.373626373626374	0.72967032967033	0.582417582417582	0.0747252747252747	0.228571428571429	0.00659340659340659	0	0.0021978021978022	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"00874371"	0.574634146341463	0.663414634146341	0.264390243902439	0.244878048780488	0.119024390243902	0.102439024390244	0.00292682926829268	0.00780487804878049	0.0117073170731707	0.00780487804878049	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"01155402"	0.429032258064516	0.674193548387097	0.564516129032258	0.206451612903226	0.0838709677419355	0.0161290322580645	0.0129032258064516	0.00645161290322581	0.0032258064516129	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"01200821"	0.336363636363636	0.872727272727273	0.509090909090909	0.190909090909091	0.0818181818181818	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"01200822"	0.481848184818482	0.578217821782178	0.258085808580858	0.483828382838284	0.190759075907591	0	0.00132013201320132	0.00396039603960396	0.00132013201320132	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"01200835"	0.315527950310559	0.568944099378882	0.474534161490683	0.477018633540373	0.125465838509317	0.0136645962732919	0.0161490683229814	0.00745341614906832	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"01200849"	0.364864864864865	0.704054054054054	0.382432432432432	0.306756756756757	0.202702702702703	0.0378378378378378	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"01200861"	0.452941176470588	0.641176470588235	0.417647058823529	0.325490196078431	0.154901960784314	0.00392156862745098	0.00196078431372549	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"01200867"	0.323809523809524	0.748809523809524	0.477380952380952	0.246428571428571	0.148809523809524	0.00714285714285714	0.0202380952380952	0.0214285714285714	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"01200868"	0.325757575757576	0.771969696969697	0.610606060606061	0.145454545454545	0.053030303030303	0.0356060606060606	0.0424242424242424	0.0136363636363636	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
