DNA_Index,
3.5357518,
2.9221044,
2.6206176,
2.4988515,
2.3401532,
2.2474756,
2.2029507,
2.2026672,
2.1893435,
2.1825538,
2.1495183,
2.1462638,
2.1399028,
2.1211002,
2.1097,
2.1072857,
2.1051939,
2.091485,
2.0796628,
2.0691907,
2.0682383,
2.0677261,
2.0622828,
2.0613377,
2.0583785,
2.04703,
2.046935,
2.0432134,
2.0306525,
2.0247118,
2.0232408,
2.017615,
2.0162497,
2.0119905,
2.0093412,
2.0070798,
2.0030203,
2.0028937,
1.9978875,
1.9933509,
1.9928448,
1.9925325,
1.990593,
1.9901383,
1.9874828,
1.9818743,
1.9817216,
1.9786526,
1.9754955,
1.9746505,
1.9745963,
1.9745684,
1.9742377,
1.9734647,
1.9705545,
1.9698693,
1.9677519,
1.9649693,
1.9636008,
1.9606602,
1.9569235,
1.9521862,
1.9513164,
1.9492279,
1.9465467,
1.9464039,
1.9425668,
1.94248,
1.9402107,
1.9395666,
1.9329219,
1.9301115,
1.926254,
1.9228839,
1.922586,
1.9164006,
1.908827,
1.9076198,
1.9043244,
1.9003643,
1.8996465,
1.8932128,
1.8871642,
1.8867563,
1.8817495,
1.8803617,
1.8752371,
1.8722148,
1.8702408,
1.8676789,
1.8662916,
1.8650061,
1.8640908,
1.8619857,
1.8617979,
1.8616391,
1.8608336,
1.8567092,
1.8554219,
1.855106,
1.8533748,
1.8486185,
1.8474281,
1.8428578,
1.8355743,
1.8335139,
1.8322192,
1.8303952,
1.8219428,
1.8189579,
1.8178605,
1.8174284,
1.814789,
1.8091644,
1.8076569,
1.8060243,
1.8031374,
1.8002588,
1.7980242,
1.7933124,
1.7853045,
1.7843163,
1.7841332,
1.783381,
1.7820753,
1.7790363,
1.7710868,
1.7693552,
1.7690723,
1.7613589,
1.7611012,
1.7580029,
1.7572805,
1.7519909,
1.7482048,
1.7467386,
1.7465764,
1.7446342,
1.7426549,
1.7412573,
1.7380258,
1.7374108,
1.7332597,
1.7270925,
1.7229668,
1.7215271,
1.7205395,
1.7179201,
1.7110271,
1.7088438,
1.7087234,
1.7058402,
1.7052171,
1.7015649,
1.6988956,
1.6979702,
1.6974306,
1.6924671,
1.6919938,
1.6910789,
1.6902093,
1.6875662,
1.6818311,
1.6785641,
1.675523,
1.673076,
1.6690702,
1.6681764,
1.6681521,
1.6673566,
1.662703,
1.6572382,
1.6572328,
1.6512493,
1.6481444,
1.6441622,
1.6398827,
1.6365639,
1.6350746,
1.635056,
1.6345975,
1.6301662,
1.6286837,
1.6257364,
1.6232225,
1.62306,
1.6225778,
1.619244,
1.6184884,
1.6118842,
1.6104494,
1.6047933,
1.5999537,
1.5913987,
1.5875174,
1.5872867,
1.5829686,
1.5820665,
1.5810165,
1.5791522,
1.577367,
1.5750953,
1.5702281,
1.5668639,
1.554611,
1.5537632,
1.5507883,
1.5493541,
1.5488523,
1.5482125,
1.5439001,
1.5314932,
1.5301615,
1.5272903,
1.5264258,
1.5263262,
1.5261997,
1.5221555,
1.5175084,
1.5143986,
1.5138708,
1.5122674,
1.4953766,
1.4942768,
1.4895383,
1.4849973,
1.4825058,
1.4765799,
1.4758998,
1.4589683,
1.4493006,
1.4439625,
1.4425563,
1.4323351,
1.4171084,
1.4118588,
1.410959,
1.404197,
1.3967371,
1.3908274,
1.3855945,
1.3792691,
1.3766471,
1.375621,
1.3608725,
1.3538543,
1.3386,
1.3271977,
1.3233206,
1.3230573,
1.3217059,
1.3111292,
1.3003083,
1.2974154,
1.2821553,
1.2759517,
1.2734543,
1.2727388,
1.2722105,
1.2709789,
1.2674392,
1.2669897,
1.26684,
1.2617899,
1.2562726,
1.2547308,
1.2538762,
1.2531525,
1.2531363,
1.252677,
1.252605,
1.2511846,
1.2504026,
1.2490246,
1.2480756,
1.2468674,
1.2440956,
1.2414004,
1.2411398,
1.2397692,
1.239435,
1.2376517,
1.2372595,
1.2362884,
1.2357445,
1.2347149,
1.2342935,
1.2338048,
1.230736,
1.2305955,
1.2299612,
1.2285703,
1.2279326,
1.2278476,
1.226893,
1.2262725,
1.2260306,
1.22601,
1.2251726,
1.224022,
1.2237561,
1.2228601,
1.2210206,
1.2195222,
1.2185465,
1.2184803,
1.2177454,
1.2168994,
1.2160403,
1.2154456,
1.2154042,
1.213968,
1.2135918,
1.213018,
1.2127432,
1.2120614,
1.2117686,
1.2116135,
1.2113768,
1.2113642,
1.2112956,
1.2110184,
1.2104985,
1.2100073,
1.2095637,
1.2091777,
1.2085757,
1.2084627,
1.2071741,
1.2071009,
1.2070059,
1.206653,
1.2065371,
1.2057667,
1.2044443,
1.2040796,
1.203913,
1.2038463,
1.2027581,
1.2025659,
1.2022815,
1.2020949,
1.201777,
1.2012712,
1.2008675,
1.2005473,
1.1997485,
1.199266,
1.1990992,
1.1985378,
1.1983263,
1.1979274,
1.1977409,
1.1975596,
1.1974459,
1.1970775,
1.1969995,
1.1966081,
1.1965542,
1.1962594,
1.1960962,
1.1958939,
1.1952941,
1.1952261,
1.1951103,
1.193927,
1.1936145,
1.193499,
1.1932199,
1.1931777,
1.1928376,
1.1927311,
1.1925995,
1.1925768,
1.1921754,
1.192004,
1.1917214,
1.1915356,
1.1912115,
1.1910259,
1.190569,
1.1898984,
1.1894544,
1.1893603,
1.1891235,
1.1883893,
1.1879325,
1.1877698,
1.1876613,
1.1875764,
1.1869007,
1.186856,
1.186548,
1.1862669,
1.1861546,
1.1859713,
1.1859322,
1.1853614,
1.1852176,
1.1851908,
1.1850706,
1.1848936,
1.1844382,
1.1841965,
1.1841878,
1.1837548,
1.1836276,
1.1836075,
1.1832803,
1.1830589,
1.1824841,
1.181673,
1.1815624,
1.1815248,
1.1812295,
1.1808295,
1.1807216,
1.1805348,
1.1804864,
1.1804596,
1.1802508,
1.1802223,
1.1799732,
1.1799438,
1.1799153,
1.1794951,
1.1794075,
1.1792623,
1.1790147,
1.1789479,
1.1787943,
1.1784258,
1.1780556,
1.1779995,
1.1773378,
1.1772691,
1.177159,
1.1771349,
1.1769717,
1.1769505,
1.1768922,
1.1763717,
1.1762635,
1.1760231,
1.1756804,
1.1755588,
1.1753105,
1.1752747,
1.174856,
1.1746757,
1.1745061,
1.1744168,
1.1743767,
1.1743648,
1.1742553,
1.1741695,
1.1737329,
1.1731775,
1.1731474,
1.1730494,
1.173047,
1.1728258,
1.172665,
1.172369,
1.1721802,
1.171973,
1.1719323,
1.1718868,
1.1717091,
1.1715896,
1.1715494,
1.1702104,
1.170185,
1.1701043,
1.169725,
1.1694025,
1.169331,
1.1691334,
1.1690844,
1.1690651,
1.1689676,
1.167829,
1.1676155,
1.1676128,
1.1675324,
1.1672038,
1.1671039,
1.1669289,
1.1668986,
1.1667676,
1.1666528,
1.166373,
1.1662959,
1.1660687,
1.1657264,
1.1654336,
1.1652149,
1.1649956,
1.1647702,
1.1646415,
1.164621,
1.1646107,
1.1645937,
1.1643647,
1.1639813,
1.1638939,
1.1634202,
1.1633656,
1.1631993,
1.1628556,
1.1627206,
1.1626966,
1.1623361,
1.1622769,
1.1622608,
1.1621892,
1.1620536,
1.1619825,
1.1618665,
1.1617503,
1.161733,
1.161181,
1.1610142,
1.1609378,
1.1607859,
1.1603183,
1.1602173,
1.1602051,
1.1601145,
1.1601019,
1.1599268,
1.1596701,
1.1595697,
1.1595265,
1.159517,
1.159477,
1.159394,
1.1592997,
1.1591444,
1.1590338,
1.1589518,
1.1588194,
1.1586761,
1.1586758,
1.1586117,
1.1584307,
1.1582991,
1.1581576,
1.1581382,
1.1579708,
1.1579643,
1.1576016,
1.1575804,
1.1575505,
1.1574242,
1.1573658,
1.1572365,
1.1572297,
1.1571844,
1.1571491,
1.1570075,
1.1568612,
1.1566566,
1.1566199,
1.1565971,
1.1560894,
1.1557399,
1.1556017,
1.1555337,
1.155495,
1.1551492,
1.1550032,
1.1549586,
1.1548715,
1.154846,
1.1547863,
1.1547726,
1.1546109,
1.1545703,
1.1545419,
1.1544914,
1.1544282,
1.1544099,
1.1543674,
1.1543394,
1.154316,
1.154066,
1.1538391,
1.1538279,
1.1538073,
1.1537542,
1.1537385,
1.1534617,
1.1531935,
1.1531421,
1.1530881,
1.1529834,
1.1529413,
1.1528975,
1.1528926,
1.1528721,
1.1526202,
1.1526184,
1.1526067,
1.1524149,
1.1522715,
1.152156,
1.152122,
1.1520822,
1.1519053,
1.1517607,
1.1517111,
1.1516783,
1.1514658,
1.1513748,
1.1512945,
1.1511515,
1.1509446,
1.1508508,
1.1505443,
1.1504736,
1.1503882,
1.1503407,
1.1501688,
1.1500823,
1.1498882,
1.1498536,
1.1496398,
1.1495326,
1.149457,
1.1493893,
1.1491458,
1.1491064,
1.1489013,
1.1487852,
1.1486828,
1.1485556,
1.1485438,
1.1484907,
1.1484787,
1.1482774,
1.1482278,
1.1482061,
1.1481874,
1.1481513,
1.1480817,
1.147811,
1.1477002,
1.1476871,
1.147621,
1.1474867,
1.1474481,
1.1474453,
1.1474231,
1.1473466,
1.147268,
1.1469982,
1.1469945,
1.1469721,
1.1469615,
1.1469465,
1.1468825,
1.1468601,
1.1468585,
1.1467953,
1.146675,
1.146647,
1.1466095,
1.1465251,
1.1463743,
1.146363,
1.1463467,
1.1462326,
1.1457758,
1.1457554,
1.1456327,
1.1455647,
1.14522,
1.1452148,
1.145201,
1.1451154,
1.1450146,
1.1449292,
1.1448722,
1.144855,
1.1448421,
1.1446803,
1.1446575,
1.1444243,
1.1444216,
1.1443408,
1.1443049,
1.1442447,
1.1440107,
1.1440048,
1.1439565,
1.1439515,
1.1439127,
1.1438513,
1.1438254,
1.1437458,
1.1437318,
1.1436832,
1.1436459,
1.1434752,
1.1434473,
1.143436,
1.1431746,
1.1431162,
1.1430976,
1.1430002,
1.142985,
1.1429825,
1.1427091,
1.142656,
1.1425468,
1.1424172,
1.1422622,
1.1421763,
1.1421267,
1.1420693,
1.1417954,
1.1417669,
1.1416419,
1.1415583,
1.1415102,
1.1414605,
1.1413895,
1.1413444,
1.1412797,
1.1412652,
1.1411761,
1.140986,
1.1409502,
1.1408463,
1.1408062,
1.1406854,
1.1406434,
1.140605,
1.1404241,
1.1404116,
1.1402897,
1.1402042,
1.1401812,
1.1400898,
1.1400149,
1.1399624,
1.1398286,
1.1397885,
1.1396283,
1.1394495,
1.1394342,
1.1393942,
1.1391983,
1.1391945,
1.1391687,
1.1391639,
1.1390393,
1.1389531,
1.1387513,
1.1387445,
1.1385201,
1.1384311,
1.1381203,
1.1381127,
1.1380601,
1.138022,
1.1379037,
1.1378309,
1.137657,
1.1376457,
1.1374652,
1.137456,
1.137408,
1.1373193,
1.1371942,
1.1371324,
1.1369746,
1.1369272,
1.1368351,
1.1368227,
1.1368041,
1.1367095,
1.136686,
1.1366041,
1.1364508,
1.1364255,
1.1363974,
1.1363461,
1.1363426,
1.1363055,
1.1361866,
1.1361475,
1.1361179,
1.1361074,
1.1358145,
1.1357737,
1.1357725,
1.1357702,
1.1355256,
1.135461,
1.1353956,
1.1353687,
1.1353635,
1.1353233,
1.1351377,
1.1350578,
1.1350338,
1.1349998,
1.1349071,
1.1348172,
1.1346375,
1.1346235,
1.1344821,
1.1344324,
1.1343641,
1.1342882,
1.1342455,
1.1342202,
1.1340126,
1.1340017,
1.1339657,
1.1339529,
1.1338779,
1.1338415,
1.1338167,
1.1334366,
1.1334133,
1.1333299,
1.1330425,
1.1330218,
1.1329287,
1.1328661,
1.1326982,
1.1325703,
1.1325577,
1.1324522,
1.1323478,
1.1323141,
1.1321778,
1.1321276,
1.132054,
1.1320198,
1.1319212,
1.1319002,
1.1316406,
1.1316001,
1.1313834,
1.1313343,
1.1313244,
1.1313124,
1.1312821,
1.1311935,
1.1311771,
1.1311256,
1.1310962,
1.131061,
1.1309887,
1.1309206,
1.1308746,
1.1307868,
1.1307104,
1.1307044,
1.130694,
1.1305542,
1.130541,
1.1304677,
1.1303264,
1.1301626,
1.1300745,
1.1299981,
1.1299472,
1.1298712,
1.1298162,
1.1295229,
1.1294924,
1.1294336,
1.129327,
1.1292259,
1.1291953,
1.1290953,
1.1288755,
1.1286278,
1.1284106,
1.1284082,
1.1283444,
1.1283401,
1.128338,
1.1283289,
1.128262,
1.1280977,
1.1280662,
1.1279385,
1.127876,
1.1275648,
1.1274526,
1.1273819,
1.1273379,
1.1272824,
1.1272256,
1.1269592,
1.1269131,
1.1268972,
1.126832,
1.1267244,
1.1266961,
1.1266196,
1.1265308,
1.1264588,
1.1263809,
1.1263106,
1.1261802,
1.126156,
1.1260613,
1.125935,
1.1258944,
1.1256132,
1.1256078,
1.1255939,
1.1254168,
1.1253862,
1.1253256,
1.1253008,
1.125285,
1.1252667,
1.1252307,
1.1250218,
1.1249729,
1.1249485,
1.1249417,
1.1249294,
1.1247274,
1.1246903,
1.1246759,
1.1246463,
1.1244769,
1.1242793,
1.1241152,
1.1241066,
1.1240876,
1.1240605,
1.1240525,
1.1240522,
1.1240505,
1.1240058,
1.1239264,
1.123825,
1.1237884,
1.1237627,
1.1237589,
1.1237061,
1.1236852,
1.1236029,
1.1235772,
1.1235563,
1.1235224,
1.1234689,
1.1234599,
1.1234137,
1.1232725,
1.123248,
1.12322,
1.1230689,
1.1229953,
1.1229378,
1.1229062,
1.1228851,
1.1227225,
1.1227005,
1.1226135,
1.1225291,
1.1224755,
1.1223975,
1.1222986,
1.1219444,
1.1216675,
1.1216322,
1.1216017,
1.1215165,
1.121505,
1.1214794,
1.1214389,
1.1213301,
1.1213175,
1.1211894,
1.1211585,
1.1207526,
1.1207422,
1.1205828,
1.12058,
1.1205102,
1.1205031,
1.1204904,
1.1204859,
1.1202656,
1.1202099,
1.1201563,
1.1196197,
1.1195421,
1.1195124,
1.1193855,
1.1193421,
1.1193056,
1.1192793,
1.1190548,
1.1190376,
1.1190133,
1.118985,
1.1189066,
1.1189004,
1.1187199,
1.1186455,
1.118639,
1.1186186,
1.1185832,
1.1185546,
1.1185408,
1.118527,
1.1183987,
1.1183418,
1.1182458,
1.1182055,
1.118204,
1.1181004,
1.1180423,
1.1179526,
1.1179398,
1.117881,
1.1178722,
1.1178145,
1.1178076,
1.1177772,
1.1177464,
1.1175371,
1.1174972,
1.1174972,
1.1174877,
1.117443,
1.1173604,
1.1173093,
1.11729,
1.1172773,
1.1171951,
1.1171148,
1.1170754,
1.1170406,
1.1170194,
1.1169331,
1.1169188,
1.1168647,
1.1167892,
1.1167443,
1.1166995,
1.1166514,
1.1165981,
1.1163894,
1.1163787,
1.1163677,
1.1163617,
1.116201,
1.1160524,
1.1160085,
1.116004,
1.115982,
1.1159157,
1.1159098,
1.1158272,
1.1157875,
1.1156676,
1.1154697,
1.1154221,
1.1153846,
1.1153775,
1.1153387,
1.1152892,
1.1152576,
1.1150268,
1.1149924,
1.1149557,
1.1149454,
1.1148635,
1.1147877,
1.1147194,
1.1147133,
1.114685,
1.1146847,
1.1146686,
1.1146381,
1.1146327,
1.114513,
1.114504,
1.114494,
1.114451,
1.1144133,
1.1143738,
1.1142881,
1.1142612,
1.114186,
1.1141542,
1.1140811,
1.113958,
1.1139458,
1.1139278,
1.1138965,
1.1137393,
1.1137195,
1.1137006,
1.1136879,
1.1136708,
1.1136495,
1.1136429,
1.1136225,
1.1135651,
1.1134692,
1.1134658,
1.1134506,
1.1133446,
1.113307,
1.1131585,
1.1131458,
1.1131088,
1.1130177,
1.1129011,
1.1128681,
1.1128526,
1.1126261,
1.1124307,
1.1123651,
1.1123356,
1.1123327,
1.1122884,
1.112249,
1.1122019,
1.1120739,
1.111969,
1.1119572,
1.1119015,
1.1118313,
1.1117972,
1.1117824,
1.1117765,
1.1116723,
1.11157,
1.1115686,
1.1115465,
1.1115439,
1.1114695,
1.1114529,
1.1114459,
1.1114222,
1.111351,
